Date,Country,count,min,max,median,variance
2020-12-29,CO,189.5,13.0,64.0,29.5,1577.975
2020-12-29,CY,24.0,15.0,81.5,28.5,4728.43
2020-12-29,DE,86.3529411764706,4.0588235294117645,19.058823529411764,8.764705882352942,256.584705882353
2020-12-29,DK,22.0,5.0,26.0,14.0,206.17
2020-12-29,EC,63.0,4.0,59.0,14.0,2114.84
2020-12-29,EE,64.0,1.0,10.0,5.0,26.67
2020-12-29,ES,140.35,5.25,79.1,13.9,9211.248
2020-12-29,FI,56.6,2.0,9.8,4.0,22.378
2020-12-29,FR,123.04347826086956,1.9565217391304348,29.043478260869566,7.521739130434782,330.01043478260874
2020-12-29,GB,125.55,6.85,24.8,12.1,186.669
2020-12-29,GE,24.0,89.0,110.0,99.0,375.58
2020-12-29,GR,114.0,1.0,33.0,14.0,358.61
